guesses,green_expected,yellow_expected
fique,0.364146868,0.669978402
fired,0.404319654,0.9412527
firer,0.444924406,0.766738661
fires,0.368898488,1.08336933
firie,0.466954644,0.729157667
firks,0.255291577,0.828509719
firms,0.260907127,0.864362851
firns,0.310151188,0.923974082
firry,0.43887689,0.497192225
firth,0.336069114,0.845788337
fiscs,0.261339093,0.588336933
fisks,0.219438445,0.523974082
fists,0.255723542,0.688552916
fisty,0.397408207,0.705831533
fitch,0.319222462,0.694600432
fitly,0.420734341,0.695464363
fitna,0.299784017,0.986609071
fitte,0.436285097,0.70237581
fitts,0.269114471,0.680345572
fiver,0.395680346,0.854427646
fives,0.319654428,0.835421166
fixed,0.339092873,0.660907127
fixes,0.303671706,0.803023758
fixit,0.328293737,0.354643629
fjeld,0.256587473,0.739092873
flabs,0.303671706,0.83887689
flaff,0.304103672,0.466522678
flags,0.326133909,0.830669546
flaks,0.317062635,0.797408207
flamm,0.325269978,0.57062635
flams,0.322678186,0.833261339
flamy,0.464362851,0.605183585
flane,0.539092873,0.914902808
flans,0.371922246,0.89287257
flaps,0.314902808,0.861771058
flary,0.500647948,0.801727862
flats,0.353347732,0.961987041
flava,0.325269978,0.530021598
flawn,0.344708423,0.737365011
flaws,0.304103672,0.806911447
flawy,0.445788337,0.578833693
flaxy,0.436285097,0.520518359
flays,0.294600432,0.912742981
fleam,0.310151188,1.034989201
fleas,0.307559395,1.17537797
fleek,0.407775378,0.577969762
fleer,0.450539957,0.80950324
flees,0.374514039,0.79049676
flegs,0.269978402,0.950323974
fleme,0.433693305,0.593520518
fleur,0.348596112,1.034557235
flews,0.247948164,0.926565875
flexi,0.227645788,0.892008639
flexo,0.247948164,0.882937365
fleys,0.238444924,1.032397408
flics,0.3412527,0.766738661
flied,0.44838013,0.81511879
flies,0.412958963,0.957235421
flimp,0.313606911,0.612526998
flims,0.304967603,0.738228942
flips,0.297192225,0.766738661
flirs,0.3412527,0.934773218
flisk,0.382289417,0.619438445
flite,0.502807775,0.888984881
flits,0.335637149,0.866954644
flitt,0.42937365,0.533045356
flobs,0.276457883,0.764578834
flocs,0.33174946,0.787473002
floes,0.403455724,0.977969762
flogs,0.298920086,0.75637149
flong,0.346868251,0.679481641
flops,0.287688985,0.787473002
flors,0.33174946,0.955507559
flory,0.473434125,0.727429806
flosh,0.384017279,0.705399568
flota,0.338228942,1.001295896
flote,0.493304536,0.909719222
flows,0.276889849,0.732613391
flubs,0.242332613,0.705399568
flued,0.40475162,0.776673866
flues,0.369330454,0.918790497
fluey,0.511015119,0.690712743
fluky,0.397408207,0.435853132
flump,0.269978402,0.574082073
fluor,0.365010799,0.853131749
flurr,0.373650108,0.579697624
fluty,0.433693305,0.600431965
fluyt,0.32699784,0.70712743
flyby,0.325269978,0.342116631
flype,0.361987041,0.791792657
flyte,0.400431965,0.892008639
foals,0.396976242,0.920950324
foams,0.35637149,0.810799136
foehn,0.323542117,0.913174946
fogey,0.50237581,0.642764579
fogie,0.4587473,0.78574514
fogle,0.460475162,0.784017279
fogou,0.265226782,0.476457883
fohns,0.276889849,0.77062635
foids,0.339092873,0.746436285
foils,0.379265659,0.825917927
foins,0.387904968,0.77537797
folds,0.272138229,0.813390929
foley,0.521382289,0.773650108
folia,0.322678186,1.008207343
folic,0.308423326,0.823758099
folie,0.47775378,0.91663067
folks,0.266090713,0.746868251
folky,0.407775378,0.518790497
fomes,0.358099352,0.872570194
fonda,0.296328294,0.87300216
fonds,0.284233261,0.759395248
fondu,0.269114471,0.705399568
fones,0.391792657,0.947732181
fonly,0.466090713,0.610799136
fonts,0.314470842,0.857451404
foods,0.329589633,0.511447084
foody,0.471274298,0.28336933
fools,0.369762419,0.590928726
foots,0.359827214,0.60950324
footy,0.501511879,0.381425486
foram,0.337796976,0.924406048
forbs,0.275161987,0.847948164
forby,0.416846652,0.61987041
fordo,0.304103672,0.631965443
fords,0.294600432,0.87300216
forel,0.45399568,1.022462203
fores,0.402159827,1.061339093
forex,0.390064795,0.822894168
forks,0.288552916,0.806479482
forky,0.430237581,0.578401728
forme,0.461339093,0.864362851
forms,0.294168467,0.842332613
forts,0.324838013,0.971058315
forza,0.285529158,0.863066955
forze,0.440604752,0.771490281
fossa,0.314470842,0.745140389
fosse,0.469546436,0.653563715
fouat,0.429805616,0.827645788
fouds,0.295464363,0.707991361
fouer,0.479049676,0.915334773
fouet,0.496760259,0.824190065
foule,0.502807775,0.80950324
fouls,0.335637149,0.787473002
fount,0.438012959,0.664794816
fours,0.331317495,0.873866091
fouth,0.370194384,0.6587473
fovea,0.365010799,0.92699784
fowls,0.275593952,0.733909287
fowth,0.310151188,0.605183585
foxed,0.372354212,0.63887689
foxes,0.336933045,0.780993521
foxie,0.434989201,0.695896328
foyle,0.444060475,0.850971922
foyne,0.452699784,0.800431965
frabs,0.332181425,0.892440605
frack,0.420734341,0.702807775
fract,0.481209503,0.843196544
frags,0.354643629,0.884233261
fraim,0.392656587,0.858315335
franc,0.398272138,0.875593952
frape,0.510583153,0.937365011
fraps,0.343412527,0.915334773
frass,0.39524838,0.735205184
frate,0.549028078,1.037580994
frati,0.371058315,1.039308855
frats,0.381857451,1.015550756
fraus,0.357235421,0.949460043
frays,0.323110151,0.966306695
frees,0.403023758,0.844060475
freet,0.496760259,0.771922246
freit,0.427645788,1.046220302
fremd,0.330453564,0.864362851
frena,0.35637149,1.179697624
freon,0.363282937,1.071274298
frere,0.498488121,0.507991361
frets,0.325701944,1.135205184
fribs,0.314470842,0.797408207
frier,0.5174946,0.694168467
fries,0.441468683,1.010799136
frigs,0.336933045,0.789200864
frise,0.544708423,0.907559395
frist,0.471274298,0.813390929
frith,0.408639309,0.773218143
frits,0.364146868,0.920518359
fritt,0.457883369,0.586609071
frize,0.479913607,0.720950324
frizz,0.298920086,0.44838013
froes,0.431965443,1.031533477
frogs,0.327429806,0.809935205
frons,0.373218143,0.872138229
frore,0.527429806,0.695464363
frorn,0.400863931,0.603887689
frory,0.501943844,0.445356371
frosh,0.412526998,0.758963283
frows,0.305399568,0.786177106
frowy,0.447084233,0.558099352
frugs,0.293304536,0.75075594
frump,0.298488121,0.627645788
frush,0.378401728,0.699784017
frust,0.427645788,0.774946004
fryer,0.41511879,0.697192225
fubar,0.325269978,0.830237581
fubby,0.330885529,0.256587473
fubsy,0.393952484,0.454427646
fucks,0.202159827,0.631533477
fucus,0.213822894,0.536933045
fuddy,0.358099352,0.27775378
fudgy,0.36112311,0.394816415
fuels,0.300647948,0.987473002
fuero,0.305831533,1.088552916
fuffs,0.18012959,0.382721382
fuffy,0.321814255,0.154643629
fugal,0.305399568,0.782289417
fuggy,0.357667387,0.243196544
fugie,0.418574514,0.732613391
fugio,0.260907127,0.725269978
fugle,0.420302376,0.730885529
fugly,0.394816415,0.480777538
fugus,0.218574514,0.46825054
fujis,0.223758099,0.620302376
fulls,0.272138229,0.590928726
fumed,0.353347732,0.677321814
fumer,0.393952484,0.838444924
fumes,0.317926566,0.819438445
fumet,0.411663067,0.747300216
fundi,0.233261339,0.730021598
funds,0.244060475,0.706263499
fundy,0.38574514,0.478185745
fungo,0.256587473,0.687688985
fungs,0.247084233,0.67300216
funks,0.238012959,0.639740821
fural,0.346868251,0.972786177
furan,0.335637149,0.942116631
furca,0.30237581,0.931317495
furls,0.294600432,0.899352052
furol,0.333477322,0.884665227
furrs,0.290280778,0.650107991
furth,0.329157667,0.77062635
furze,0.400431965,0.718358531
furzy,0.374946004,0.46825054
fused,0.361555076,0.806911447
fusee,0.493304536,0.589632829
fusel,0.377969762,0.910151188
fuses,0.326133909,0.703671706
fusil,0.308855292,0.803023758
fusks,0.212526998,0.448812095
fusts,0.248812095,0.613390929
fusty,0.39049676,0.630669546
futon,0.299784017,0.803023758
fuzed,0.33174946,0.585313175
fuzee,0.46349892,0.368034557
fuzes,0.296328294,0.727429806
fuzil,0.279049676,0.581425486
fyces,0.245356371,0.939524838
fyked,0.261771058,0.710151188
fykes,0.226349892,0.852267819
fyles,0.269114471,1.001727862
fyrds,0.184017279,0.87300216
fytte,0.358963283,0.680345572
gabba,0.243196544,0.429805616
gabby,0.372786177,0.450107991
gable,0.457883369,0.914470842
gaddi,0.247516199,0.723110151
gades,0.36587473,1.038012959
gadge,0.428509719,0.713606911
gadid,0.332181425,0.638444924
gadis,0.296760259,0.930885529
gadje,0.396544276,0.752483801
gadjo,0.23887689,0.745140389
gadso,0.311447084,0.927429806
gaffs,0.222030238,0.664794816
gaged,0.397840173,0.744276458
gager,0.438444924,0.905399568
gages,0.362419006,0.886393089
gaids,0.340820734,0.886825054
gains,0.389632829,0.915766739
gairs,0.376673866,1.052699784
gaita,0.383153348,0.73650108
gaits,0.371058315,0.98488121
gaitt,0.464794816,0.650971922
gajos,0.254427646,0.836285097
galah,0.358963283,0.636285097
galas,0.314470842,0.783585313
galax,0.30237581,0.545140389
galea,0.393520518,0.893736501
galed,0.416846652,1
gales,0.381425486,1.142116631
galls,0.314038877,0.784449244
gally,0.455723542,0.55637149
galop,0.309719222,0.93174946
galut,0.373218143,0.913606911
galvo,0.273434125,0.882937365
gamas,0.29287257,0.654427646
gamay,0.434557235,0.426349892
gamba,0.244924406,0.551187905
gambe,0.4,0.821598272
gambo,0.242332613,0.81425486
gambs,0.232829374,0.799568035
gamed,0.39524838,0.870842333
games,0.359827214,1.012958963
gamey,0.501511879,0.78488121
gamic,0.288552916,0.834989201
gamin,0.331317495,0.836285097
gamme,0.419006479,0.693736501
gammy,0.393520518,0.44362851
gamps,0.244060475,0.822462203
ganch,0.366306695,0.750323974
gandy,0.427645788,0.671706263
ganef,0.389200864,0.914902808
ganev,0.377969762,0.901511879
gangs,0.288984881,0.741684665
ganja,0.269114471,0.532181425
ganof,0.308855292,0.830237581
gants,0.316198704,0.997840173
gaols,0.371490281,0.987041037
gaped,0.393952484,0.89287257
gaper,0.434557235,1.05399568
gapes,0.358531317,1.034989201
gapos,0.278185745,0.950323974
gappy,0.384449244,0.475161987
garbe,0.444060475,1.010367171
garbo,0.286393089,1.003023758
garbs,0.276889849,0.988336933
garda,0.308423326,0.765010799
gares,0.403887689,1.201727862
garis,0.334773218,1.094600432
garms,0.295896328,0.982721382
garni,0.334341253,1.066090713
garre,0.499352052,0.865658747
garth,0.371058315,0.964146868
garum,0.304535637,0.904967603
gases,0.368034557,0.897192225
gasps,0.252267819,0.706695464
gaspy,0.393952484,0.723974082
gasts,0.290712743,0.806911447
gatch,0.354211663,0.812958963
gated,0.416846652,1.008639309
gater,0.457451404,1.169762419
gates,0.381425486,1.15075594
gaths,0.256155508,0.984017279
gator,0.377105832,1.085097192
gauch,0.377537797,0.698920086
gaucy,0.474730022,0.618142549
gauds,0.297192225,0.84838013
gauje,0.435421166,0.751187905
gault,0.431101512,0.855723542
gaums,0.296760259,0.817710583
gaumy,0.438444924,0.589632829
gaups,0.288984881,0.846220302
gaurs,0.333045356,1.01425486
gauss,0.340820734,0.666090713
gauzy,0.417710583,0.496760259
gavot,0.368034557,0.796976242
gawcy,0.414686825,0.564578834
gawds,0.237149028,0.794816415
gawks,0.231101512,0.728293737
gawps,0.228941685,0.792656587
gawsy,0.422462203,0.629805616
gayal,0.330885529,0.680777538
gazal,0.323110151,0.523542117
gazar,0.347300216,0.581425486
gazed,0.373650108,0.778833693
gazes,0.338228942,0.920950324
gazon,0.298488121,0.766738661
gazoo,0.267386609,0.59524838
geals,0.372354212,1.151187905
geans,0.380993521,1.100647948
geare,0.535205184,0.878185745
gears,0.368034557,1.237580994
geats,0.362419006,1.169762419
gebur,0.305831533,0.953779698
gecks,0.217710583,0.914902808
geeks,0.269978402,0.743412527
geeps,0.267818575,0.807775378
geest,0.413390929,0.800863931
geist,0.451835853,0.967602592
geits,0.344708423,1.074730022
gelds,0.247516199,1.04362851
gelee,0.52224622,0.419006479
gelid,0.321382289,0.982721382
gelly,0.42937365,0.646220302
gelts,0.27775378,1.141684665
gemel,0.385313175,0.6825054
gemma,0.237580994,0.875161987
gemmy,0.367170626,0.533477322
gemot,0.346868251,0.94600432
genal,0.352051836,1.142548596
genas,0.300215983,1.181425486
genes,0.367170626,0.796544276
genet,0.460907127,0.724406048
genic,0.295896328,1
genii,0.287257019,0.825485961
genip,0.306695464,0.945140389
genny,0.450107991,0.562850972
genoa,0.298920086,1.206911447
genom,0.289416847,0.952915767
genro,0.304967603,1.170194384
gents,0.289848812,1.087688985
genty,0.431533477,0.859611231
genua,0.277321814,1.135205184
genus,0.265226782,1.021598272
geode,0.472138229,0.638012959
geoid,0.378833693,0.93650108
gerah,0.355075594,1.147732181
gerbe,0.417710583,0.718790497
geres,0.377537797,0.910151188
gerle,0.477321814,0.823326134
germs,0.269546436,1.072570194
germy,0.411231102,0.844492441
gerne,0.485961123,0.772786177
gesse,0.444924406,0.50237581
gesso,0.287257019,0.876457883
geste,0.431533477,0.782721382
gests,0.264362851,0.896760259
getas,0.28812095,1.244060475
getup,0.261771058,0.958531317
geums,0.270410367,0.907559395
geyan,0.293304536,1.101943844
geyer,0.395680346,0.805615551
ghast,0.427213823,0.812958963
ghats,0.320086393,0.920086393
ghaut,0.389200864,0.781857451
ghazi,0.257883369,0.72224622
ghees,0.3412527,0.748596112
ghest,0.371058315,0.932613391
ghyll,0.261771058,0.521814255
gibed,0.349892009,0.790064795
gibel,0.366306695,0.893304536
giber,0.39049676,0.951187905
gibes,0.314470842,0.932181425
gibli,0.236285097,0.577969762
gibus,0.212526998,0.775809935
gifts,0.223326134,0.82937365
gigas,0.251835853,0.820734341
gighe,0.360691145,0.672570194
gigot,0.332181425,0.660475162
gigue,0.384017279,0.682937365
gilas,0.270842333,1.076457883
gilds,0.230237581,0.884665227
gilet,0.431533477,1.000863931
gills,0.270410367,0.715334773
gilly,0.412095032,0.487257019
gilpy,0.363714903,0.654427646
gilts,0.260475162,0.982721382
gimel,0.368034557,0.904967603
gimme,0.37537797,0.62462203
gimps,0.200431965,0.753347732
gimpy,0.342116631,0.525269978
ginch,0.322678186,0.681209503
ginge,0.412526998,0.694600432
gings,0.245356371,0.672570194
ginks,0.236285097,0.764146868
ginny,0.432829374,0.403887689
ginzo,0.230669546,0.721814255
gipon,0.275161987,0.811663067
gippo,0.208639309,0.648812095
gippy,0.340820734,0.406047516
girds,0.252699784,0.944276458
girls,0.29287257,1.023758099
girns,0.301511879,0.973218143
giron,0.320518359,0.978401728
giros,0.279913607,1.047948164
girrs,0.288552916,0.774514039
girsh,0.340820734,0.860043197
girts,0.282937365,1.042332613
gismo,0.225917927,0.869114471
gisms,0.216414687,0.609071274
gists,0.247084233,0.737796976
gitch,0.310583153,0.743844492
gites,0.337796976,1.081641469
giust,0.390928726,0.770194384
gived,0.346436285,0.742548596
gives,0.311015119,0.884665227
gizmo,0.196112311,0.647516199
glace,0.5174946,0.933045356
glads,0.314470842,0.913174946
glady,0.456155508,0.685097192
glaik,0.386177106,0.781857451
glair,0.428941685,1.013390929
glams,0.314038877,0.8825054
glans,0.363282937,0.942116631
glary,0.492008639,0.850971922
glaum,0.322678186,0.80475162
glaur,0.396112311,0.964146868
glazy,0.434989201,0.561555076
gleba,0.250971922,1.121382289
glebe,0.406047516,0.64838013
gleby,0.380561555,0.779697624
glede,0.425485961,0.673434125
gleds,0.258315335,1.032829374
gleed,0.401295896,0.69762419
gleek,0.399136069,0.627213823
glees,0.36587473,0.839740821
gleet,0.459611231,0.767602592
gleis,0.296760259,1.114038877
glens,0.30712743,1.061771058
glent,0.400863931,0.989632829
gleys,0.229805616,1.081641469
glial,0.389200864,0.72224622
glias,0.337365011,1.009935205
glibs,0.277321814,0.793088553
gliff,0.27775378,0.509287257
glift,0.375809935,0.689848812
glike,0.457883369,0.773650108
glime,0.46349892,0.80950324
glims,0.296328294,0.787473002
glisk,0.373650108,0.668682505
glits,0.32699784,0.916198704
glitz,0.313174946,0.678617711
gloam,0.330453564,0.890280778
globi,0.257019438,0.837580994
globs,0.267818575,0.813822894
globy,0.40950324,0.58574514
glode,0.454427646,0.860907127
glogg,0.292440605,0.412095032
gloms,0.286825054,0.808207343
gloop,0.323110151,0.56112311
glops,0.279049676,0.836717063
glost,0.42462203,0.829805616
glout,0.386609071,0.798704104
glows,0.26825054,0.781857451
gloze,0.433261339,0.737365011
glued,0.396112311,0.825917927
gluer,0.436717063,0.987041037
glues,0.360691145,0.968034557
gluey,0.50237581,0.739956803
glugs,0.256155508,0.621598272
glume,0.41987041,0.771058315
glums,0.252699784,0.749028078
gluon,0.320950324,0.813822894
glute,0.450539957,0.899784017
gluts,0.28336933,0.87775378
gnarl,0.352915767,1.047516199
gnarr,0.377105832,0.769762419
gnars,0.301079914,1.086393089
gnats,0.295464363,1.018574514
gnawn,0.286825054,0.566306695
gnaws,0.246220302,0.86349892
gnows,0.219006479,0.789200864
goads,0.348164147,0.890712743
goafs,0.333477322,0.834557235
goals,0.388336933,0.970194384
goary,0.525701944,0.828509719
goats,0.378401728,0.988768898
goaty,0.520086393,0.760691145
goban,0.321382289,0.844060475
gobar,0.356803456,0.932613391
gobbi,0.209935205,0.610799136
gobbo,0.230237581,0.34600432
gobby,0.362419006,0.358963283
gobis,0.278617711,0.803023758
gobos,0.267386609,0.569762419
godet,0.44924406,0.874730022
godso,0.301079914,0.580561555
goels,0.332181425,1.089848812
goers,0.327861771,1.176241901
goest,0.42937365,1.001295896
goeth,0.366738661,0.96112311
goety,0.463930886,0.880345572
gofer,0.409935205,0.91663067
goffs,0.211663067,0.573650108
gogga,0.259611231,0.557667387
gogos,0.271706263,0.454859611
goier,0.514038877,1.003023758
